date,count,station_id,station_name,year,month,month_num,weekday,is_weekend
2025-10-20,1173,82732B2353931,Stavne - sykkeltavle,2025,October,10,Monday,FALSE
2025-10-21,1251,82732B2353931,Stavne - sykkeltavle,2025,October,10,Tuesday,FALSE
2025-10-22,1194,82732B2353931,Stavne - sykkeltavle,2025,October,10,Wednesday,FALSE
2025-10-23,1068,82732B2353931,Stavne - sykkeltavle,2025,October,10,Thursday,FALSE
2025-10-24,907,82732B2353931,Stavne - sykkeltavle,2025,October,10,Friday,FALSE
2025-10-25,291,82732B2353931,Stavne - sykkeltavle,2025,October,10,Saturday,TRUE
2025-10-26,269,82732B2353931,Stavne - sykkeltavle,2025,October,10,Sunday,TRUE
2025-10-27,1107,82732B2353931,Stavne - sykkeltavle,2025,October,10,Monday,FALSE
2025-10-28,1114,82732B2353931,Stavne - sykkeltavle,2025,October,10,Tuesday,FALSE
2025-10-29,954,82732B2353931,Stavne - sykkeltavle,2025,October,10,Wednesday,FALSE
2025-10-30,713,82732B2353931,Stavne - sykkeltavle,2025,October,10,Thursday,FALSE
2025-10-31,603,82732B2353931,Stavne - sykkeltavle,2025,October,10,Friday,FALSE
2025-11-01,249,82732B2353931,Stavne - sykkeltavle,2025,November,11,Saturday,TRUE
2025-11-02,262,82732B2353931,Stavne - sykkeltavle,2025,November,11,Sunday,TRUE
2025-11-03,1042,82732B2353931,Stavne - sykkeltavle,2025,November,11,Monday,FALSE
2025-11-04,1001,82732B2353931,Stavne - sykkeltavle,2025,November,11,Tuesday,FALSE
2025-11-05,1012,82732B2353931,Stavne - sykkeltavle,2025,November,11,Wednesday,FALSE
2025-11-06,1047,82732B2353931,Stavne - sykkeltavle,2025,November,11,Thursday,FALSE
2025-11-07,819,82732B2353931,Stavne - sykkeltavle,2025,November,11,Friday,FALSE
2025-11-08,238,82732B2353931,Stavne - sykkeltavle,2025,November,11,Saturday,TRUE
2025-11-09,191,82732B2353931,Stavne - sykkeltavle,2025,November,11,Sunday,TRUE
2025-11-10,939,82732B2353931,Stavne - sykkeltavle,2025,November,11,Monday,FALSE
2025-11-11,453,82732B2353931,Stavne - sykkeltavle,2025,November,11,Tuesday,FALSE
2024-11-11,642,10737B1969119,Tempeveien,2024,November,11,Monday,FALSE
2024-11-12,718,10737B1969119,Tempeveien,2024,November,11,Tuesday,FALSE
2024-11-13,738,10737B1969119,Tempeveien,2024,November,11,Wednesday,FALSE
2024-11-14,619,10737B1969119,Tempeveien,2024,November,11,Thursday,FALSE
2024-11-15,652,10737B1969119,Tempeveien,2024,November,11,Friday,FALSE
2024-11-16,76,10737B1969119,Tempeveien,2024,November,11,Saturday,TRUE
2024-11-17,74,10737B1969119,Tempeveien,2024,November,11,Sunday,TRUE
2024-11-18,552,10737B1969119,Tempeveien,2024,November,11,Monday,FALSE
2024-11-19,564,10737B1969119,Tempeveien,2024,November,11,Tuesday,FALSE
2024-11-20,577,10737B1969119,Tempeveien,2024,November,11,Wednesday,FALSE
2024-11-21,477,10737B1969119,Tempeveien,2024,November,11,Thursday,FALSE
2024-11-22,404,10737B1969119,Tempeveien,2024,November,11,Friday,FALSE
2024-11-23,65,10737B1969119,Tempeveien,2024,November,11,Saturday,TRUE
2024-11-24,31,10737B1969119,Tempeveien,2024,November,11,Sunday,TRUE
2024-11-25,622,10737B1969119,Tempeveien,2024,November,11,Monday,FALSE
2024-11-26,639,10737B1969119,Tempeveien,2024,November,11,Tuesday,FALSE
2024-11-27,608,10737B1969119,Tempeveien,2024,November,11,Wednesday,FALSE
2024-11-28,556,10737B1969119,Tempeveien,2024,November,11,Thursday,FALSE
2024-11-29,454,10737B1969119,Tempeveien,2024,November,11,Friday,FALSE
2024-11-30,70,10737B1969119,Tempeveien,2024,November,11,Saturday,TRUE
2024-12-01,72,10737B1969119,Tempeveien,2024,December,12,Sunday,TRUE
2024-12-02,621,10737B1969119,Tempeveien,2024,December,12,Monday,FALSE
2024-12-03,606,10737B1969119,Tempeveien,2024,December,12,Tuesday,FALSE
2024-12-04,565,10737B1969119,Tempeveien,2024,December,12,Wednesday,FALSE
2024-12-05,572,10737B1969119,Tempeveien,2024,December,12,Thursday,FALSE
2024-12-06,476,10737B1969119,Tempeveien,2024,December,12,Friday,FALSE
2024-12-07,83,10737B1969119,Tempeveien,2024,December,12,Saturday,TRUE
2024-12-08,63,10737B1969119,Tempeveien,2024,December,12,Sunday,TRUE
2024-12-09,623,10737B1969119,Tempeveien,2024,December,12,Monday,FALSE
2024-12-10,593,10737B1969119,Tempeveien,2024,December,12,Tuesday,FALSE
2024-12-11,590,10737B1969119,Tempeveien,2024,December,12,Wednesday,FALSE
2024-12-12,586,10737B1969119,Tempeveien,2024,December,12,Thursday,FALSE
2024-12-13,456,10737B1969119,Tempeveien,2024,December,12,Friday,FALSE
2024-12-14,77,10737B1969119,Tempeveien,2024,December,12,Saturday,TRUE
2024-12-15,28,10737B1969119,Tempeveien,2024,December,12,Sunday,TRUE
2024-12-16,419,10737B1969119,Tempeveien,2024,December,12,Monday,FALSE
2024-12-17,445,10737B1969119,Tempeveien,2024,December,12,Tuesday,FALSE
2024-12-18,483,10737B1969119,Tempeveien,2024,December,12,Wednesday,FALSE
2024-12-19,435,10737B1969119,Tempeveien,2024,December,12,Thursday,FALSE
2024-12-20,295,10737B1969119,Tempeveien,2024,December,12,Friday,FALSE
2024-12-21,35,10737B1969119,Tempeveien,2024,December,12,Saturday,TRUE
2024-12-22,32,10737B1969119,Tempeveien,2024,December,12,Sunday,TRUE
2024-12-23,86,10737B1969119,Tempeveien,2024,December,12,Monday,FALSE
2024-12-24,23,10737B1969119,Tempeveien,2024,December,12,Tuesday,FALSE
2024-12-25,16,10737B1969119,Tempeveien,2024,December,12,Wednesday,FALSE
2024-12-26,37,10737B1969119,Tempeveien,2024,December,12,Thursday,FALSE
2024-12-27,75,10737B1969119,Tempeveien,2024,December,12,Friday,FALSE
2024-12-28,43,10737B1969119,Tempeveien,2024,December,12,Saturday,TRUE
2024-12-29,26,10737B1969119,Tempeveien,2024,December,12,Sunday,TRUE
2024-12-30,56,10737B1969119,Tempeveien,2024,December,12,Monday,FALSE
2024-12-31,34,10737B1969119,Tempeveien,2024,December,12,Tuesday,FALSE
2025-01-01,20,10737B1969119,Tempeveien,2025,January,1,Wednesday,FALSE
2025-01-02,189,10737B1969119,Tempeveien,2025,January,1,Thursday,FALSE
2025-01-03,79,10737B1969119,Tempeveien,2025,January,1,Friday,FALSE
2025-01-04,15,10737B1969119,Tempeveien,2025,January,1,Saturday,TRUE
2025-01-05,21,10737B1969119,Tempeveien,2025,January,1,Sunday,TRUE
2025-01-06,368,10737B1969119,Tempeveien,2025,January,1,Monday,FALSE
2025-01-07,474,10737B1969119,Tempeveien,2025,January,1,Tuesday,FALSE
2025-01-08,449,10737B1969119,Tempeveien,2025,January,1,Wednesday,FALSE
2025-01-09,431,10737B1969119,Tempeveien,2025,January,1,Thursday,FALSE
2025-01-10,381,10737B1969119,Tempeveien,2025,January,1,Friday,FALSE
2025-01-11,35,10737B1969119,Tempeveien,2025,January,1,Saturday,TRUE
2025-01-12,38,10737B1969119,Tempeveien,2025,January,1,Sunday,TRUE
2025-01-13,503,10737B1969119,Tempeveien,2025,January,1,Monday,FALSE
2025-01-14,527,10737B1969119,Tempeveien,2025,January,1,Tuesday,FALSE
2025-01-15,503,10737B1969119,Tempeveien,2025,January,1,Wednesday,FALSE
2025-01-16,518,10737B1969119,Tempeveien,2025,January,1,Thursday,FALSE
2025-01-17,447,10737B1969119,Tempeveien,2025,January,1,Friday,FALSE
2025-01-18,75,10737B1969119,Tempeveien,2025,January,1,Saturday,TRUE
2025-01-19,64,10737B1969119,Tempeveien,2025,January,1,Sunday,TRUE
2025-01-20,571,10737B1969119,Tempeveien,2025,January,1,Monday,FALSE
2025-01-21,576,10737B1969119,Tempeveien,2025,January,1,Tuesday,FALSE
2025-01-22,518,10737B1969119,Tempeveien,2025,January,1,Wednesday,FALSE
2025-01-23,481,10737B1969119,Tempeveien,2025,January,1,Thursday,FALSE
2025-01-24,431,10737B1969119,Tempeveien,2025,January,1,Friday,FALSE
2025-01-25,63,10737B1969119,Tempeveien,2025,January,1,Saturday,TRUE
2025-01-26,74,10737B1969119,Tempeveien,2025,January,1,Sunday,TRUE
2025-01-27,601,10737B1969119,Tempeveien,2025,January,1,Monday,FALSE
2025-01-28,595,10737B1969119,Tempeveien,2025,January,1,Tuesday,FALSE
2025-01-29,522,10737B1969119,Tempeveien,2025,January,1,Wednesday,FALSE
2025-01-30,543,10737B1969119,Tempeveien,2025,January,1,Thursday,FALSE
2025-01-31,397,10737B1969119,Tempeveien,2025,January,1,Friday,FALSE
2025-02-01,63,10737B1969119,Tempeveien,2025,February,2,Saturday,TRUE
2025-02-02,53,10737B1969119,Tempeveien,2025,February,2,Sunday,TRUE
2025-02-03,561,10737B1969119,Tempeveien,2025,February,2,Monday,FALSE
2025-02-04,529,10737B1969119,Tempeveien,2025,February,2,Tuesday,FALSE
2025-02-05,540,10737B1969119,Tempeveien,2025,February,2,Wednesday,FALSE
2025-02-06,527,10737B1969119,Tempeveien,2025,February,2,Thursday,FALSE
2025-02-07,478,10737B1969119,Tempeveien,2025,February,2,Friday,FALSE
2025-02-08,75,10737B1969119,Tempeveien,2025,February,2,Saturday,TRUE
2025-02-09,61,10737B1969119,Tempeveien,2025,February,2,Sunday,TRUE
2025-02-10,620,10737B1969119,Tempeveien,2025,February,2,Monday,FALSE
2025-02-11,560,10737B1969119,Tempeveien,2025,February,2,Tuesday,FALSE
2025-02-12,590,10737B1969119,Tempeveien,2025,February,2,Wednesday,FALSE
2025-02-13,567,10737B1969119,Tempeveien,2025,February,2,Thursday,FALSE
2025-02-14,444,10737B1969119,Tempeveien,2025,February,2,Friday,FALSE
2025-02-15,41,10737B1969119,Tempeveien,2025,February,2,Saturday,TRUE
2025-02-16,43,10737B1969119,Tempeveien,2025,February,2,Sunday,TRUE
2025-02-17,422,10737B1969119,Tempeveien,2025,February,2,Monday,FALSE
2025-02-18,444,10737B1969119,Tempeveien,2025,February,2,Tuesday,FALSE
2025-02-19,481,10737B1969119,Tempeveien,2025,February,2,Wednesday,FALSE
2025-02-20,485,10737B1969119,Tempeveien,2025,February,2,Thursday,FALSE
2025-02-21,454,10737B1969119,Tempeveien,2025,February,2,Friday,FALSE
2025-02-22,81,10737B1969119,Tempeveien,2025,February,2,Saturday,TRUE
2025-02-23,93,10737B1969119,Tempeveien,2025,February,2,Sunday,TRUE
2025-02-24,591,10737B1969119,Tempeveien,2025,February,2,Monday,FALSE
2025-02-25,669,10737B1969119,Tempeveien,2025,February,2,Tuesday,FALSE
2025-02-26,653,10737B1969119,Tempeveien,2025,February,2,Wednesday,FALSE
2025-02-27,605,10737B1969119,Tempeveien,2025,February,2,Thursday,FALSE
2025-02-28,510,10737B1969119,Tempeveien,2025,February,2,Friday,FALSE
2025-03-01,107,10737B1969119,Tempeveien,2025,March,3,Saturday,TRUE
2025-03-02,56,10737B1969119,Tempeveien,2025,March,3,Sunday,TRUE
2025-03-03,471,10737B1969119,Tempeveien,2025,March,3,Monday,FALSE
2025-03-04,422,10737B1969119,Tempeveien,2025,March,3,Tuesday,FALSE
2025-03-05,380,10737B1969119,Tempeveien,2025,March,3,Wednesday,FALSE
2025-03-06,307,10737B1969119,Tempeveien,2025,March,3,Thursday,FALSE
2025-03-07,390,10737B1969119,Tempeveien,2025,March,3,Friday,FALSE
2025-03-08,205,10737B1969119,Tempeveien,2025,March,3,Saturday,TRUE
2025-03-09,97,10737B1969119,Tempeveien,2025,March,3,Sunday,TRUE
2025-03-10,665,10737B1969119,Tempeveien,2025,March,3,Monday,FALSE
2025-03-11,679,10737B1969119,Tempeveien,2025,March,3,Tuesday,FALSE
2025-03-12,615,10737B1969119,Tempeveien,2025,March,3,Wednesday,FALSE
2025-03-13,598,10737B1969119,Tempeveien,2025,March,3,Thursday,FALSE
2025-03-14,400,10737B1969119,Tempeveien,2025,March,3,Friday,FALSE
2025-03-15,36,10737B1969119,Tempeveien,2025,March,3,Saturday,TRUE
2025-03-16,35,10737B1969119,Tempeveien,2025,March,3,Sunday,TRUE
2025-03-17,446,10737B1969119,Tempeveien,2025,March,3,Monday,FALSE
2025-03-18,541,10737B1969119,Tempeveien,2025,March,3,Tuesday,FALSE
2025-03-19,543,10737B1969119,Tempeveien,2025,March,3,Wednesday,FALSE
2025-03-20,543,10737B1969119,Tempeveien,2025,March,3,Thursday,FALSE
2025-03-21,545,10737B1969119,Tempeveien,2025,March,3,Friday,FALSE
2025-03-22,174,10737B1969119,Tempeveien,2025,March,3,Saturday,TRUE
2025-03-23,222,10737B1969119,Tempeveien,2025,March,3,Sunday,TRUE
2025-03-24,691,10737B1969119,Tempeveien,2025,March,3,Monday,FALSE
2025-03-25,690,10737B1969119,Tempeveien,2025,March,3,Tuesday,FALSE
2025-03-26,630,10737B1969119,Tempeveien,2025,March,3,Wednesday,FALSE
2025-03-27,713,10737B1969119,Tempeveien,2025,March,3,Thursday,FALSE
2025-03-28,616,10737B1969119,Tempeveien,2025,March,3,Friday,FALSE
2025-03-29,189,10737B1969119,Tempeveien,2025,March,3,Saturday,TRUE
2025-03-30,128,10737B1969119,Tempeveien,2025,March,3,Sunday,TRUE
2025-03-31,803,10737B1969119,Tempeveien,2025,March,3,Monday,FALSE
2025-04-01,796,10737B1969119,Tempeveien,2025,April,4,Tuesday,FALSE
2025-04-02,996,10737B1969119,Tempeveien,2025,April,4,Wednesday,FALSE
2025-04-03,791,10737B1969119,Tempeveien,2025,April,4,Thursday,FALSE
2025-04-04,518,10737B1969119,Tempeveien,2025,April,4,Friday,FALSE
2025-04-05,173,10737B1969119,Tempeveien,2025,April,4,Saturday,TRUE
2025-04-06,131,10737B1969119,Tempeveien,2025,April,4,Sunday,TRUE
2025-04-07,900,10737B1969119,Tempeveien,2025,April,4,Monday,FALSE
2025-04-08,887,10737B1969119,Tempeveien,2025,April,4,Tuesday,FALSE
2025-04-09,824,10737B1969119,Tempeveien,2025,April,4,Wednesday,FALSE
2025-04-10,541,10737B1969119,Tempeveien,2025,April,4,Thursday,FALSE
2025-04-11,469,10737B1969119,Tempeveien,2025,April,4,Friday,FALSE
2025-04-12,142,10737B1969119,Tempeveien,2025,April,4,Saturday,TRUE
2025-04-13,212,10737B1969119,Tempeveien,2025,April,4,Sunday,TRUE
2025-04-14,398,10737B1969119,Tempeveien,2025,April,4,Monday,FALSE
2025-04-15,390,10737B1969119,Tempeveien,2025,April,4,Tuesday,FALSE
2025-04-16,263,10737B1969119,Tempeveien,2025,April,4,Wednesday,FALSE
2025-04-17,149,10737B1969119,Tempeveien,2025,April,4,Thursday,FALSE
2025-04-18,175,10737B1969119,Tempeveien,2025,April,4,Friday,FALSE
2025-04-19,127,10737B1969119,Tempeveien,2025,April,4,Saturday,TRUE
2025-04-20,218,10737B1969119,Tempeveien,2025,April,4,Sunday,TRUE
2025-04-21,227,10737B1969119,Tempeveien,2025,April,4,Monday,FALSE
2025-04-22,1145,10737B1969119,Tempeveien,2025,April,4,Tuesday,FALSE
2025-04-23,1283,10737B1969119,Tempeveien,2025,April,4,Wednesday,FALSE
2025-04-24,1144,10737B1969119,Tempeveien,2025,April,4,Thursday,FALSE
2025-04-25,978,10737B1969119,Tempeveien,2025,April,4,Friday,FALSE
2025-04-26,281,10737B1969119,Tempeveien,2025,April,4,Saturday,TRUE
2025-04-27,286,10737B1969119,Tempeveien,2025,April,4,Sunday,TRUE
2025-04-28,958,10737B1969119,Tempeveien,2025,April,4,Monday,FALSE
2025-04-29,932,10737B1969119,Tempeveien,2025,April,4,Tuesday,FALSE
2025-04-30,1041,10737B1969119,Tempeveien,2025,April,4,Wednesday,FALSE
2025-05-01,226,10737B1969119,Tempeveien,2025,May,5,Thursday,FALSE
2025-05-02,506,10737B1969119,Tempeveien,2025,May,5,Friday,FALSE
2025-05-03,160,10737B1969119,Tempeveien,2025,May,5,Saturday,TRUE
2025-05-04,228,10737B1969119,Tempeveien,2025,May,5,Sunday,TRUE
2025-05-05,988,10737B1969119,Tempeveien,2025,May,5,Monday,FALSE
2025-05-06,1199,10737B1969119,Tempeveien,2025,May,5,Tuesday,FALSE
2025-05-07,1278,10737B1969119,Tempeveien,2025,May,5,Wednesday,FALSE
2025-05-08,1061,10737B1969119,Tempeveien,2025,May,5,Thursday,FALSE
2025-05-09,1037,10737B1969119,Tempeveien,2025,May,5,Friday,FALSE
2025-05-10,355,10737B1969119,Tempeveien,2025,May,5,Saturday,TRUE
2025-05-11,401,10737B1969119,Tempeveien,2025,May,5,Sunday,TRUE
2025-05-12,1456,10737B1969119,Tempeveien,2025,May,5,Monday,FALSE
2025-05-13,1395,10737B1969119,Tempeveien,2025,May,5,Tuesday,FALSE
2025-05-14,1179,10737B1969119,Tempeveien,2025,May,5,Wednesday,FALSE
2025-05-15,1307,10737B1969119,Tempeveien,2025,May,5,Thursday,FALSE
2025-05-16,1120,10737B1969119,Tempeveien,2025,May,5,Friday,FALSE
2025-05-17,166,10737B1969119,Tempeveien,2025,May,5,Saturday,TRUE
2025-05-18,441,10737B1969119,Tempeveien,2025,May,5,Sunday,TRUE
2025-05-19,1568,10737B1969119,Tempeveien,2025,May,5,Monday,FALSE
2025-05-20,1414,10737B1969119,Tempeveien,2025,May,5,Tuesday,FALSE
2025-05-21,1145,10737B1969119,Tempeveien,2025,May,5,Wednesday,FALSE
2025-05-22,1261,10737B1969119,Tempeveien,2025,May,5,Thursday,FALSE
2025-05-23,1061,10737B1969119,Tempeveien,2025,May,5,Friday,FALSE
2025-05-24,149,10737B1969119,Tempeveien,2025,May,5,Saturday,TRUE
2025-05-25,324,10737B1969119,Tempeveien,2025,May,5,Sunday,TRUE
2025-05-26,1072,10737B1969119,Tempeveien,2025,May,5,Monday,FALSE
2025-05-27,1445,10737B1969119,Tempeveien,2025,May,5,Tuesday,FALSE
2025-05-28,1237,10737B1969119,Tempeveien,2025,May,5,Wednesday,FALSE
2025-05-29,321,10737B1969119,Tempeveien,2025,May,5,Thursday,FALSE
2025-05-30,498,10737B1969119,Tempeveien,2025,May,5,Friday,FALSE
2025-05-31,254,10737B1969119,Tempeveien,2025,May,5,Saturday,TRUE
2025-06-01,216,10737B1969119,Tempeveien,2025,June,6,Sunday,TRUE
2025-06-02,1355,10737B1969119,Tempeveien,2025,June,6,Monday,FALSE
2025-06-03,1522,10737B1969119,Tempeveien,2025,June,6,Tuesday,FALSE
2025-06-04,1485,10737B1969119,Tempeveien,2025,June,6,Wednesday,FALSE
2025-06-05,1406,10737B1969119,Tempeveien,2025,June,6,Thursday,FALSE
2025-06-06,1160,10737B1969119,Tempeveien,2025,June,6,Friday,FALSE
2025-06-07,243,10737B1969119,Tempeveien,2025,June,6,Saturday,TRUE
2025-06-08,278,10737B1969119,Tempeveien,2025,June,6,Sunday,TRUE
2025-06-09,274,10737B1969119,Tempeveien,2025,June,6,Monday,FALSE
2025-06-10,1358,10737B1969119,Tempeveien,2025,June,6,Tuesday,FALSE
2025-06-11,1253,10737B1969119,Tempeveien,2025,June,6,Wednesday,FALSE
2025-06-12,1346,10737B1969119,Tempeveien,2025,June,6,Thursday,FALSE
2025-06-13,1157,10737B1969119,Tempeveien,2025,June,6,Friday,FALSE
2025-06-14,525,10737B1969119,Tempeveien,2025,June,6,Saturday,TRUE
2025-06-15,299,10737B1969119,Tempeveien,2025,June,6,Sunday,TRUE
2025-06-16,1150,10737B1969119,Tempeveien,2025,June,6,Monday,FALSE
2025-06-17,1169,10737B1969119,Tempeveien,2025,June,6,Tuesday,FALSE
2025-06-18,1165,10737B1969119,Tempeveien,2025,June,6,Wednesday,FALSE
2025-06-19,1119,10737B1969119,Tempeveien,2025,June,6,Thursday,FALSE
2025-06-20,898,10737B1969119,Tempeveien,2025,June,6,Friday,FALSE
2025-06-21,210,10737B1969119,Tempeveien,2025,June,6,Saturday,TRUE
2025-06-22,324,10737B1969119,Tempeveien,2025,June,6,Sunday,TRUE
2025-06-23,1079,10737B1969119,Tempeveien,2025,June,6,Monday,FALSE
2025-06-24,1035,10737B1969119,Tempeveien,2025,June,6,Tuesday,FALSE
2025-06-25,1156,10737B1969119,Tempeveien,2025,June,6,Wednesday,FALSE
2025-06-26,1186,10737B1969119,Tempeveien,2025,June,6,Thursday,FALSE
2025-06-27,763,10737B1969119,Tempeveien,2025,June,6,Friday,FALSE
2025-06-28,236,10737B1969119,Tempeveien,2025,June,6,Saturday,TRUE
2025-06-29,103,10737B1969119,Tempeveien,2025,June,6,Sunday,TRUE
2025-06-30,996,10737B1969119,Tempeveien,2025,June,6,Monday,FALSE
2025-07-01,969,10737B1969119,Tempeveien,2025,July,7,Tuesday,FALSE
2025-07-02,1005,10737B1969119,Tempeveien,2025,July,7,Wednesday,FALSE
2025-07-03,912,10737B1969119,Tempeveien,2025,July,7,Thursday,FALSE
2025-07-04,826,10737B1969119,Tempeveien,2025,July,7,Friday,FALSE
2025-07-05,287,10737B1969119,Tempeveien,2025,July,7,Saturday,TRUE
2025-07-06,189,10737B1969119,Tempeveien,2025,July,7,Sunday,TRUE
2025-07-07,768,10737B1969119,Tempeveien,2025,July,7,Monday,FALSE
2025-07-08,810,10737B1969119,Tempeveien,2025,July,7,Tuesday,FALSE
2025-07-09,783,10737B1969119,Tempeveien,2025,July,7,Wednesday,FALSE
2025-07-10,724,10737B1969119,Tempeveien,2025,July,7,Thursday,FALSE
2025-07-11,653,10737B1969119,Tempeveien,2025,July,7,Friday,FALSE
2025-07-12,286,10737B1969119,Tempeveien,2025,July,7,Saturday,TRUE
2025-07-13,236,10737B1969119,Tempeveien,2025,July,7,Sunday,TRUE
2025-07-14,610,10737B1969119,Tempeveien,2025,July,7,Monday,FALSE
2025-07-15,601,10737B1969119,Tempeveien,2025,July,7,Tuesday,FALSE
2025-07-16,555,10737B1969119,Tempeveien,2025,July,7,Wednesday,FALSE
2025-07-17,550,10737B1969119,Tempeveien,2025,July,7,Thursday,FALSE
2025-07-18,491,10737B1969119,Tempeveien,2025,July,7,Friday,FALSE
2025-07-19,246,10737B1969119,Tempeveien,2025,July,7,Saturday,TRUE
2025-07-20,258,10737B1969119,Tempeveien,2025,July,7,Sunday,TRUE
2025-07-21,577,10737B1969119,Tempeveien,2025,July,7,Monday,FALSE
2025-07-22,592,10737B1969119,Tempeveien,2025,July,7,Tuesday,FALSE
2025-07-23,522,10737B1969119,Tempeveien,2025,July,7,Wednesday,FALSE
2025-07-24,587,10737B1969119,Tempeveien,2025,July,7,Thursday,FALSE
2025-07-25,470,10737B1969119,Tempeveien,2025,July,7,Friday,FALSE
2025-07-26,217,10737B1969119,Tempeveien,2025,July,7,Saturday,TRUE
2025-07-27,157,10737B1969119,Tempeveien,2025,July,7,Sunday,TRUE
2025-07-28,783,10737B1969119,Tempeveien,2025,July,7,Monday,FALSE
2025-07-29,749,10737B1969119,Tempeveien,2025,July,7,Tuesday,FALSE
2025-07-30,516,10737B1969119,Tempeveien,2025,July,7,Wednesday,FALSE
2025-07-31,749,10737B1969119,Tempeveien,2025,July,7,Thursday,FALSE
2025-08-01,554,10737B1969119,Tempeveien,2025,August,8,Friday,FALSE
2025-08-02,NA,10737B1969119,Tempeveien,2025,August,8,Saturday,TRUE
2025-08-03,NA,10737B1969119,Tempeveien,2025,August,8,Sunday,TRUE
2025-08-04,NA,10737B1969119,Tempeveien,2025,August,8,Monday,FALSE
2025-08-05,NA,10737B1969119,Tempeveien,2025,August,8,Tuesday,FALSE
2025-08-06,NA,10737B1969119,Tempeveien,2025,August,8,Wednesday,FALSE
2025-08-07,NA,10737B1969119,Tempeveien,2025,August,8,Thursday,FALSE
2025-08-08,NA,10737B1969119,Tempeveien,2025,August,8,Friday,FALSE
2025-08-09,NA,10737B1969119,Tempeveien,2025,August,8,Saturday,TRUE
2025-08-10,NA,10737B1969119,Tempeveien,2025,August,8,Sunday,TRUE
2025-08-11,NA,10737B1969119,Tempeveien,2025,August,8,Monday,FALSE
2025-08-12,NA,10737B1969119,Tempeveien,2025,August,8,Tuesday,FALSE
2025-08-13,NA,10737B1969119,Tempeveien,2025,August,8,Wednesday,FALSE
2025-08-14,NA,10737B1969119,Tempeveien,2025,August,8,Thursday,FALSE
2025-08-15,NA,10737B1969119,Tempeveien,2025,August,8,Friday,FALSE
2025-08-16,NA,10737B1969119,Tempeveien,2025,August,8,Saturday,TRUE
2025-08-17,NA,10737B1969119,Tempeveien,2025,August,8,Sunday,TRUE
2025-08-18,NA,10737B1969119,Tempeveien,2025,August,8,Monday,FALSE
2025-08-19,NA,10737B1969119,Tempeveien,2025,August,8,Tuesday,FALSE
2025-08-20,NA,10737B1969119,Tempeveien,2025,August,8,Wednesday,FALSE
2025-08-21,NA,10737B1969119,Tempeveien,2025,August,8,Thursday,FALSE
2025-08-22,NA,10737B1969119,Tempeveien,2025,August,8,Friday,FALSE
2025-08-23,NA,10737B1969119,Tempeveien,2025,August,8,Saturday,TRUE
2025-08-24,NA,10737B1969119,Tempeveien,2025,August,8,Sunday,TRUE
2025-08-25,NA,10737B1969119,Tempeveien,2025,August,8,Monday,FALSE
2025-08-26,NA,10737B1969119,Tempeveien,2025,August,8,Tuesday,FALSE
2025-08-27,NA,10737B1969119,Tempeveien,2025,August,8,Wednesday,FALSE
2025-08-28,NA,10737B1969119,Tempeveien,2025,August,8,Thursday,FALSE
